Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocity,distance
10.05.2026,17:18:50,61938,0,0.03,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,61992,0,0.04,-0.07,-0.31,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62046,0,0.04,-0.07,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62100,0,0.05,-0.07,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62154,0,0.03,-0.08,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62208,0,0.04,-0.09,-0.24,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62262,0,0.03,-0.1,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62316,0,0.06,-0.08,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62370,0,0.02,-0.07,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62424,0,0.05,-0.09,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62478,0,0.03,-0.11,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62532,0,0.07,-0.09,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62586,0,0.06,-0.09,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62640,0,0.03,-0.09,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62694,0,0.05,-0.1,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62748,0,0.03,-0.11,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62802,0,0.03,-0.07,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62856,0,0.04,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62910,0,0.04,-0.11,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,62964,0,0.06,-0.08,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63018,0,0.02,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63072,0,0.06,-0.09,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63126,0,0.03,-0.1,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63180,0,0.04,-0.11,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63234,0,0.05,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63288,0,0.04,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63342,0,0.03,-0.06,-0.25,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63396,0,0.05,-0.09,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63450,0,0.04,-0.06,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63504,0,0.06,-0.09,-0.31,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63558,0,0.05,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63612,0,0.06,-0.11,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63666,0,0.06,-0.08,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63720,0,0.03,-0.09,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63774,0,0.06,-0.09,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63828,0,0.02,-0.1,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63882,0,0.05,-0.09,-0.31,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63936,0,0.03,-0.08,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,63990,0,0.02,-0.09,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64044,0,0.04,-0.09,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64098,0,0.05,-0.08,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64152,0,0.06,-0.08,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64206,0,0.07,-0.09,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64260,0,0.06,-0.09,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64314,0,0.04,-0.08,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64368,0,0.05,-0.07,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64422,0,0.05,-0.07,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64476,0,0.03,-0.09,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64530,0,0.04,-0.09,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64584,0,0.06,-0.09,-0.3,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64638,0,0.05,-0.08,-0.26,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64692,0,0.06,-0.09,-0.29,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64746,0,0.05,-0.08,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64800,0,0.05,-0.08,-0.28,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64854,0,0.05,-0.09,-0.27,1.25,9.125,92.5,0,0
10.05.2026,17:18:50,64908,0,0.05,-0.1,-0.29,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,64962,0,0.05,-0.11,-0.29,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65016,0,0.03,-0.08,-0.3,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65070,0,0.05,-0.09,-0.26,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65124,0,0.05,-0.05,-0.26,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65178,0,0.03,-0.08,-0.3,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65232,0,0.05,-0.1,-0.29,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65286,0,0.05,-0.09,-0.28,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65340,0,0.03,-0.1,-0.28,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65394,0,0.03,-0.07,-0.26,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65448,0,0.08,-0.06,-0.27,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65502,0,0.04,-0.08,-0.29,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65556,0,0.05,-0.08,-0.25,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65610,0,0.11,-0.02,-0.28,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65664,0,0.02,-0.14,-0.27,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65718,0,0.04,0.03,-0.26,1.3125,9.125,92.5,0,0
10.05.2026,17:18:50,65772,0,0.02,0,-0.23,1.375,9.125,92.5,0,0
10.05.2026,17:18:50,65826,0,0.07,-0.23,-0.41,1.4375,9.1875,92.5,0,0
10.05.2026,17:18:50,65880,0,0,-0.04,-0.26,1.4375,9.1875,92.5,0,0
10.05.2026,17:18:50,65934,0,0.08,0.03,-0.32,1.4375,9.1875,92.5,0,0
10.05.2026,17:18:50,65988,0,0,0.02,-0.29,1.4375,9.1875,92.5,0,0
10.05.2026,17:18:50,66042,0,0.06,-0.01,-0.4,1.4375,9.25,92.5,0,0
10.05.2026,17:18:50,66096,0,0,-0.12,-0.26,1.5,9.25,92.5,0,0
10.05.2026,17:18:50,66150,0,-0.01,-0.14,-0.3,1.5,9.25,92.5,0,0
10.05.2026,17:18:50,66204,0,0.08,-0.03,-0.26,1.5625,9.25,92.5,0,0
10.05.2026,17:18:50,66258,0,-0.02,-0.03,-0.28,1.5625,9.25,92.5,0,0
10.05.2026,17:18:50,66312,0,0,-0.03,-0.32,1.5625,9.25,92.5,0,0
10.05.2026,17:18:50,66366,0,-0.01,-0.05,-0.29,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66420,0,0.06,-0.05,-0.3,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66474,0,-0.01,-0.06,-0.29,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66528,0,0.03,-0.07,-0.29,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66582,0,-0.03,-0.06,-0.28,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66636,0,0.01,0.01,-0.29,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66690,0,0,-0.04,-0.28,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66744,0,0.02,-0.02,-0.27,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66798,0,0,-0.03,-0.25,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66852,0,0.02,0.03,-0.28,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66906,0,0.01,0.22,-0.45,1.5625,9.3125,92.5,0,0
10.05.2026,17:18:50,66960,0,-0.09,-0.47,-0.69,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67014,0,0.12,-0.13,-0.17,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67068,0,-0.09,-0.35,-0.05,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67122,0,0.15,0.01,-0.37,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67176,0,0.04,-0.14,-0.41,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67230,0,0.04,-0.04,-0.3,1.625,9.3125,92.5,0,0
10.05.2026,17:18:50,67284,0,-0.01,-0.04,-0.33,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67338,0,0.04,-0.03,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67392,0,-0.02,-0.03,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67446,0,0.05,-0.07,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67500,0,0,-0.06,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67554,0,0.01,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67608,0,0.01,-0.03,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67662,0,0.02,-0.05,-0.32,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67716,0,0,-0.05,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67770,0,0.01,-0.05,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67824,0,0.04,-0.04,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67878,0,0,-0.04,-0.23,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67932,0,0,-0.03,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,67986,0,0.02,-0.02,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68040,0,0.04,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68094,0,0.04,-0.06,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68148,0,0,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68202,0,0,-0.05,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68256,0,0,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68310,0,0,-0.04,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68364,0,0,-0.03,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68418,0,0.01,-0.05,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68472,0,0,-0.04,-0.18,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68526,0,0.02,-0.02,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68580,0,0.03,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68634,0,0,-0.03,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68688,0,0,-0.03,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68742,0,0.02,-0.04,-0.23,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68796,0,0,-0.01,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68850,0,0.03,-0.03,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68904,0,0.01,-0.01,-0.32,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,68958,0,0.03,-0.05,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69012,0,0.04,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69066,0,0,-0.01,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69120,0,0,-0.03,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69174,0,0.04,-0.05,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69228,0,0,-0.05,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69282,0,0,-0.03,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69336,0,0.02,-0.03,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69390,0,0.01,-0.03,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69444,0,0.02,-0.02,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69498,0,0.02,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69552,0,-0.01,-0.01,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69606,0,0,-0.05,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69660,0,0,-0.05,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69714,0,0,-0.03,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69768,0,0.02,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69822,0,0.01,-0.01,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69876,0,0.02,-0.04,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69930,0,0,-0.03,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,69984,0,0.01,-0.02,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70038,0,0.01,-0.04,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70092,0,0.01,-0.03,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70146,0,0,-0.02,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70200,0,0.05,-0.02,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70254,0,0.02,-0.03,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70308,0,0,-0.04,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70362,0,0.02,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70416,0,0,-0.03,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70470,0,0.01,-0.03,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70524,0,0.02,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70578,0,0.01,-0.05,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70632,0,0.01,-0.02,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70686,0,0.03,-0.02,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70740,0,0.02,-0.02,-0.24,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70794,0,0.02,-0.02,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70848,0,-0.01,-0.06,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70902,0,0,-0.05,-0.23,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,70956,0,0.03,-0.03,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71010,0,-0.01,-0.04,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71064,0,0.02,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71118,0,0.02,-0.05,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71172,0,0.01,-0.03,-0.32,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71226,0,0,-0.04,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71280,0,0,-0.03,-0.15,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71334,0,0.04,-0.01,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71388,0,0.01,-0.03,-0.29,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71442,0,0.03,-0.04,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71496,0,-0.01,0,-0.3,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71550,0,0.01,-0.02,-0.27,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71604,0,0.03,-0.05,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71658,0,-0.01,-0.05,-0.26,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71712,0,0.02,-0.03,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71766,0,0.02,-0.04,-0.28,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71820,0,0.02,-0.03,-0.25,1.6875,9.3125,92.5,0,0
10.05.2026,17:18:50,71874,0,0.01,-0.03,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,71928,0,0,-0.03,-0.29,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,71982,0,0.02,-0.02,-0.28,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72036,0,0,-0.04,-0.3,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72090,0,0.04,-0.02,-0.29,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72144,0,0.01,-0.05,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72198,0,0.02,-0.03,-0.28,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72252,0,0.04,-0.04,-0.28,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72306,0,0.01,-0.03,-0.28,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72360,0,0.01,-0.02,-0.24,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72414,0,0.03,-0.02,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72468,0,0.02,-0.03,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72522,0,0.03,-0.02,-0.3,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72576,0,0,-0.03,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72630,0,0.04,-0.03,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72684,0,0.04,-0.02,-0.29,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,72738,0,0.01,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,72792,0,0.03,-0.03,-0.31,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,72846,0,0.01,-0.01,-0.3,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,72900,0,0.01,-0.02,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,72954,0,0.04,0,-0.3,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73008,0,0,-0.08,-0.29,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73062,0,0.01,0,-0.31,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73116,0,0.02,-0.05,-0.31,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73170,0,0,-0.05,-0.29,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73224,0,0.05,-0.04,-0.3,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73278,0,0.01,-0.02,-0.3,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73332,0,0,-0.03,-0.29,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73386,0,0.03,-0.04,-0.27,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73440,0,0.03,-0.03,-0.27,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73494,0,0.02,-0.04,-0.27,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73548,0,0,-0.03,-0.31,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73602,0,0,-0.02,-0.29,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73656,0,0,-0.03,-0.27,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73710,0,0,-0.04,-0.26,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,73764,0,0.01,-0.03,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,73818,0,0.03,-0.04,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,73872,0,0.02,-0.02,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,73926,0,0.03,-0.02,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,73980,0,0.01,-0.02,-0.24,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74034,0,0.02,-0.02,-0.31,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74088,0,0.02,-0.02,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74142,0,0.03,-0.04,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74196,0,0.02,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74250,0,0.02,-0.05,-0.24,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74304,0,0.03,-0.03,-0.32,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74358,0,0.02,-0.03,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74412,0,0.02,-0.03,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74466,0,0.02,-0.04,-0.3,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74520,0,0.01,-0.03,-0.26,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74574,0,0.02,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74628,0,0.03,-0.02,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74682,0,0.01,-0.01,-0.3,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74736,0,0.05,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74790,0,0.04,-0.01,-0.3,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74844,0,0.03,-0.03,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74898,0,0.02,-0.05,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,74952,0,0.02,-0.04,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75006,0,0.02,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75060,0,0.02,-0.03,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75114,0,0.02,-0.02,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75168,0,0.02,-0.01,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75222,0,0.02,-0.02,-0.28,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,75276,0,0,-0.04,-0.29,1.6875,9.25,92.5,0,0
10.05.2026,17:18:50,75330,0,0,-0.05,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75384,0,0.03,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75438,0,0.02,-0.03,-0.29,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75492,0,0.02,-0.01,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75546,0,0.03,-0.03,-0.28,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75600,0,0.02,-0.02,-0.26,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75654,0,0,-0.02,-0.31,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75708,0,0.03,-0.02,-0.27,1.75,9.25,92.5,0,0
10.05.2026,17:18:50,75762,0,0.02,-0.03,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,75816,0,0.01,-0.02,-0.28,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,75870,0,0.02,-0.03,-0.25,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,75924,0,0,-0.02,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,75978,0,0.02,-0.02,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76032,0,0.03,-0.02,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76086,0,0.01,-0.03,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76140,0,0,-0.02,-0.32,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76194,0,0.06,-0.09,-0.34,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76248,0,0.04,0.02,-0.35,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76302,0,0.01,-0.07,-0.26,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76356,0,0.02,-0.02,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76410,0,0.03,-0.04,-0.3,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76464,0,0.02,-0.03,-0.27,1.75,9.3125,92.5,0,0
10.05.2026,17:18:50,76518,0,0.03,0,-0.28,1.75,9.3125,92.5,0,0